  1.000000	  0.000905
  0.995000	  0.002157
  0.990000	  0.003279
  0.985000	  0.004262
  0.980000	  0.005199
  0.975000	  0.006116
  0.970000	  0.007030
  0.960000	  0.008891
  0.950000	  0.010820
  0.940000	  0.012834
  0.920000	  0.017044
  0.900000	  0.021338
  0.880000	  0.025580
  0.860000	  0.029649
  0.840000	  0.033801
  0.820000	  0.037899
  0.800000	  0.041876
  0.780000	  0.045664
  0.760000	  0.049302
  0.740000	  0.052799
  0.720000	  0.056154
  0.700000	  0.059349
  0.680000	  0.062389
  0.660000	  0.065257
  0.640000	  0.067954
  0.620000	  0.070482
  0.600000	  0.072812
  0.580000	  0.074960
  0.560000	  0.076893
  0.540000	  0.078587
  0.520000	  0.080024
  0.500000	  0.081181
  0.480000	  0.082050
  0.460000	  0.082638
  0.440000	  0.082940
  0.420000	  0.082966
  0.400000	  0.082735
  0.380000	  0.082250
  0.360000	  0.081531
  0.340000	  0.080580
  0.320000	  0.079397
  0.300000	  0.077993
  0.280000	  0.076353
  0.260000	  0.074478
  0.240000	  0.072353
  0.220000	  0.069963
  0.200000	  0.067301
  0.180000	  0.064342
  0.160000	  0.061060
  0.140000	  0.057413
  0.120000	  0.053349
  0.100000	  0.048810
  0.090000	  0.046323
  0.080000	  0.043661
  0.070000	  0.040787
  0.060000	  0.037693
  0.055000	  0.036081
  0.050000	  0.034438
  0.045000	  0.032766
  0.040000	  0.031052
  0.035000	  0.029249
  0.030000	  0.027318
  0.025000	  0.025191
  0.020000	  0.022772
  0.018000	  0.021698
  0.016000	  0.020548
  0.015000	  0.019940
  0.014000	  0.019308
  0.013000	  0.018649
  0.012000	  0.017960
  0.011000	  0.017237
  0.010000	  0.016476
  0.009000	  0.015675
  0.008000	  0.014830
  0.007000	  0.013939
  0.006000	  0.012994
  0.005000	  0.011986
  0.004500	  0.011449
  0.004000	  0.010883
  0.003500	  0.010284
  0.003000	  0.009643
  0.002500	  0.008947
  0.002000	  0.008180
  0.001800	  0.007849
  0.001600	  0.007502
  0.001400	  0.007133
  0.001200	  0.006740
  0.001000	  0.006318
  0.000800	  0.005857
  0.000600	  0.005345
  0.000500	  0.005064
  0.000400	  0.004759
  0.000300	  0.004426
  0.000200	  0.004055
  0.000100	  0.003625
  0.000050	  0.003378
  0.000000	  0.000000
  0.000050	 -0.000250
  0.000100	 -0.000479
  0.000200	 -0.000901
  0.000300	 -0.001303
  0.000400	 -0.001673
  0.000500	 -0.002007
  0.000600	 -0.002315
  0.000800	 -0.002870
  0.001000	 -0.003362
  0.001200	 -0.003807
  0.001400	 -0.004214
  0.001600	 -0.004593
  0.001800	 -0.004946
  0.002000	 -0.005278
  0.002500	 -0.006034
  0.003000	 -0.006708
  0.003500	 -0.007321
  0.004000	 -0.007884
  0.004500	 -0.008408
  0.005000	 -0.008897
  0.006000	 -0.009793
  0.007000	 -0.010606
  0.008000	 -0.011357
  0.009000	 -0.012065
  0.010000	 -0.012735
  0.011000	 -0.013373
  0.012000	 -0.013980
  0.013000	 -0.014557
  0.014000	 -0.015105
  0.015000	 -0.015626
  0.016000	 -0.016122
  0.018000	 -0.017051
  0.020000	 -0.017906
  0.025000	 -0.019782
  0.030000	 -0.021372
  0.035000	 -0.022758
  0.040000	 -0.024016
  0.045000	 -0.025187
  0.050000	 -0.026313
  0.055000	 -0.027424
  0.060000	 -0.028524
  0.070000	 -0.030665
  0.080000	 -0.032662
  0.090000	 -0.034492
  0.100000	 -0.036182
  0.120000	 -0.039231
  0.140000	 -0.041928
  0.160000	 -0.044321
  0.180000	 -0.046447
  0.200000	 -0.048342
  0.220000	 -0.050023
  0.240000	 -0.051513
  0.260000	 -0.052812
  0.280000	 -0.053932
  0.300000	 -0.054885
  0.320000	 -0.055668
  0.340000	 -0.056293
  0.360000	 -0.056750
  0.380000	 -0.057035
  0.400000	 -0.057146
  0.420000	 -0.057061
  0.440000	 -0.056778
  0.460000	 -0.056276
  0.480000	 -0.055544
  0.500000	 -0.054588
  0.520000	 -0.053403
  0.540000	 -0.051996
  0.560000	 -0.050394
  0.580000	 -0.048616
  0.600000	 -0.046692
  0.620000	 -0.044653
  0.640000	 -0.042491
  0.660000	 -0.040238
  0.680000	 -0.037894
  0.700000	 -0.035469
  0.720000	 -0.032985
  0.740000	 -0.030448
  0.760000	 -0.027893
  0.780000	 -0.025337
  0.800000	 -0.022811
  0.820000	 -0.020394
  0.840000	 -0.018070
  0.860000	 -0.015822
  0.880000	 -0.013503
  0.900000	 -0.011269
  0.920000	 -0.008989
  0.940000	 -0.006801
  0.950000	 -0.005796
  0.960000	 -0.004875
  0.970000	 -0.004015
  0.975000	 -0.003601
  0.980000	 -0.003182
  0.985000	 -0.002744
  0.990000	 -0.002253
  0.995000	 -0.001639
  1.000000	 -0.000758
