  1.000000	  0.000954
  0.995000	  0.002489
  0.990000	  0.004046
  0.985000	  0.005455
  0.980000	  0.006823
  0.975000	  0.008171
  0.970000	  0.009516
  0.960000	  0.012237
  0.950000	  0.015030
  0.940000	  0.017912
  0.920000	  0.023843
  0.900000	  0.029857
  0.880000	  0.035751
  0.860000	  0.041205
  0.840000	  0.046945
  0.820000	  0.052411
  0.800000	  0.057519
  0.780000	  0.062121
  0.760000	  0.066418
  0.740000	  0.070473
  0.720000	  0.074304
  0.700000	  0.077921
  0.680000	  0.081316
  0.660000	  0.084493
  0.640000	  0.087451
  0.620000	  0.090181
  0.600000	  0.092684
  0.580000	  0.094964
  0.560000	  0.097013
  0.540000	  0.098825
  0.520000	  0.100396
  0.500000	  0.101720
  0.480000	  0.102788
  0.460000	  0.103593
  0.440000	  0.104127
  0.420000	  0.104378
  0.400000	  0.104338
  0.380000	  0.103991
  0.360000	  0.103328
  0.340000	  0.102354
  0.320000	  0.101063
  0.300000	  0.099448
  0.280000	  0.097479
  0.260000	  0.095163
  0.240000	  0.092499
  0.220000	  0.089493
  0.200000	  0.086109
  0.180000	  0.082322
  0.160000	  0.078095
  0.140000	  0.073379
  0.120000	  0.068116
  0.100000	  0.062221
  0.090000	  0.058994
  0.080000	  0.055554
  0.070000	  0.051865
  0.060000	  0.047890
  0.055000	  0.045779
  0.050000	  0.043572
  0.045000	  0.041262
  0.040000	  0.038832
  0.035000	  0.036269
  0.030000	  0.033542
  0.025000	  0.030618
  0.020000	  0.027442
  0.018000	  0.026083
  0.016000	  0.024664
  0.015000	  0.023928
  0.014000	  0.023173
  0.013000	  0.022397
  0.012000	  0.021599
  0.011000	  0.020774
  0.010000	  0.019922
  0.009000	  0.019037
  0.008000	  0.018114
  0.007000	  0.017148
  0.006000	  0.016136
  0.005000	  0.015060
  0.004500	  0.014497
  0.004000	  0.013915
  0.003500	  0.013310
  0.003000	  0.012678
  0.002500	  0.012010
  0.002000	  0.011297
  0.001800	  0.010996
  0.001600	  0.010684
  0.001400	  0.010360
  0.001200	  0.010022
  0.001000	  0.009669
  0.000800	  0.009297
  0.000600	  0.008903
  0.000500	  0.008697
  0.000400	  0.008484
  0.000300	  0.008262
  0.000200	  0.008033
  0.000100	  0.007792
  0.000050	  0.007668
  0.000000	  0.000000
  0.000050	 -0.000075
  0.000100	 -0.000148
  0.000200	 -0.000291
  0.000300	 -0.000431
  0.000400	 -0.000572
  0.000500	 -0.000714
  0.000600	 -0.000861
  0.000800	 -0.001165
  0.001000	 -0.001461
  0.001200	 -0.001746
  0.001400	 -0.002020
  0.001600	 -0.002283
  0.001800	 -0.002535
  0.002000	 -0.002776
  0.002500	 -0.003339
  0.003000	 -0.003849
  0.003500	 -0.004314
  0.004000	 -0.004741
  0.004500	 -0.005134
  0.005000	 -0.005497
  0.006000	 -0.006149
  0.007000	 -0.006720
  0.008000	 -0.007224
  0.009000	 -0.007674
  0.010000	 -0.008081
  0.011000	 -0.008456
  0.012000	 -0.008808
  0.013000	 -0.009140
  0.014000	 -0.009452
  0.015000	 -0.009746
  0.016000	 -0.010027
  0.018000	 -0.010546
  0.020000	 -0.011018
  0.025000	 -0.012041
  0.030000	 -0.012896
  0.035000	 -0.013629
  0.040000	 -0.014266
  0.045000	 -0.014832
  0.050000	 -0.015335
  0.055000	 -0.015792
  0.060000	 -0.016205
  0.070000	 -0.016928
  0.080000	 -0.017532
  0.090000	 -0.018041
  0.100000	 -0.018468
  0.120000	 -0.019134
  0.140000	 -0.019598
  0.160000	 -0.019903
  0.180000	 -0.020067
  0.200000	 -0.020107
  0.220000	 -0.020041
  0.240000	 -0.019868
  0.260000	 -0.019614
  0.280000	 -0.019267
  0.300000	 -0.018818
  0.320000	 -0.018243
  0.340000	 -0.017559
  0.360000	 -0.016773
  0.380000	 -0.015888
  0.400000	 -0.014896
  0.420000	 -0.013800
  0.440000	 -0.012616
  0.460000	 -0.011354
  0.480000	 -0.010027
  0.500000	 -0.008647
  0.520000	 -0.007223
  0.540000	 -0.005770
  0.560000	 -0.004298
  0.580000	 -0.002820
  0.600000	 -0.001349
  0.620000	  0.000097
  0.640000	  0.001511
  0.660000	  0.002879
  0.680000	  0.004172
  0.700000	  0.005372
  0.720000	  0.006450
  0.740000	  0.007364
  0.760000	  0.008072
  0.780000	  0.008523
  0.800000	  0.008632
  0.820000	  0.008247
  0.840000	  0.007523
  0.860000	  0.006670
  0.880000	  0.006035
  0.900000	  0.004994
  0.920000	  0.004034
  0.940000	  0.002977
  0.950000	  0.002366
  0.960000	  0.001673
  0.970000	  0.000921
  0.975000	  0.000534
  0.980000	  0.000153
  0.985000	 -0.000210
  0.990000	 -0.000513
  0.995000	 -0.000713
  1.000000	 -0.000485
