  1.000000	  0.001173
  0.995000	  0.002663
  0.990000	  0.003876
  0.985000	  0.004883
  0.980000	  0.005810
  0.975000	  0.006700
  0.970000	  0.007584
  0.960000	  0.009365
  0.950000	  0.011227
  0.940000	  0.013204
  0.920000	  0.017439
  0.900000	  0.021855
  0.880000	  0.026249
  0.860000	  0.030497
  0.840000	  0.034763
  0.820000	  0.039013
  0.800000	  0.043221
  0.780000	  0.047370
  0.760000	  0.051475
  0.740000	  0.055525
  0.720000	  0.059522
  0.700000	  0.063439
  0.680000	  0.067269
  0.660000	  0.070989
  0.640000	  0.074568
  0.620000	  0.078002
  0.600000	  0.081254
  0.580000	  0.084329
  0.560000	  0.087209
  0.540000	  0.089881
  0.520000	  0.092331
  0.500000	  0.094550
  0.480000	  0.096496
  0.460000	  0.098152
  0.440000	  0.099502
  0.420000	  0.100505
  0.400000	  0.101119
  0.380000	  0.101284
  0.360000	  0.100991
  0.340000	  0.100309
  0.320000	  0.099292
  0.300000	  0.097946
  0.280000	  0.096270
  0.260000	  0.094256
  0.240000	  0.091910
  0.220000	  0.089203
  0.200000	  0.086123
  0.180000	  0.082625
  0.160000	  0.078685
  0.140000	  0.074279
  0.120000	  0.069334
  0.100000	  0.063726
  0.090000	  0.060612
  0.080000	  0.057275
  0.070000	  0.053692
  0.060000	  0.049824
  0.055000	  0.047750
  0.050000	  0.045578
  0.045000	  0.043274
  0.040000	  0.040830
  0.035000	  0.038220
  0.030000	  0.035404
  0.025000	  0.032341
  0.020000	  0.028951
  0.018000	  0.027483
  0.016000	  0.025936
  0.015000	  0.025128
  0.014000	  0.024294
  0.013000	  0.023432
  0.012000	  0.022540
  0.011000	  0.021614
  0.010000	  0.020646
  0.009000	  0.019633
  0.008000	  0.018571
  0.007000	  0.017454
  0.006000	  0.016268
  0.005000	  0.014988
  0.004500	  0.014299
  0.004000	  0.013568
  0.003500	  0.012786
  0.003000	  0.011947
  0.002500	  0.011038
  0.002000	  0.010028
  0.001800	  0.009591
  0.001600	  0.009128
  0.001400	  0.008638
  0.001200	  0.008112
  0.001000	  0.007542
  0.000800	  0.006916
  0.000600	  0.006217
  0.000500	  0.005831
  0.000400	  0.005411
  0.000300	  0.004945
  0.000200	  0.004409
  0.000100	  0.003761
  0.000050	  0.003368
  0.000000	  0.000000
  0.000050	 -0.000473
  0.000100	 -0.000877
  0.000200	 -0.001582
  0.000300	 -0.002189
  0.000400	 -0.002710
  0.000500	 -0.003176
  0.000600	 -0.003603
  0.000800	 -0.004365
  0.001000	 -0.005035
  0.001200	 -0.005637
  0.001400	 -0.006191
  0.001600	 -0.006705
  0.001800	 -0.007189
  0.002000	 -0.007644
  0.002500	 -0.008684
  0.003000	 -0.009616
  0.003500	 -0.010467
  0.004000	 -0.011250
  0.004500	 -0.011980
  0.005000	 -0.012668
  0.006000	 -0.013934
  0.007000	 -0.015081
  0.008000	 -0.016144
  0.009000	 -0.017145
  0.010000	 -0.018099
  0.011000	 -0.019010
  0.012000	 -0.019884
  0.013000	 -0.020722
  0.014000	 -0.021526
  0.015000	 -0.022304
  0.016000	 -0.023055
  0.018000	 -0.024493
  0.020000	 -0.025850
  0.025000	 -0.028971
  0.030000	 -0.031773
  0.035000	 -0.034336
  0.040000	 -0.036702
  0.045000	 -0.038903
  0.050000	 -0.040976
  0.055000	 -0.042922
  0.060000	 -0.044770
  0.070000	 -0.048209
  0.080000	 -0.051376
  0.090000	 -0.054320
  0.100000	 -0.057063
  0.120000	 -0.061979
  0.140000	 -0.066282
  0.160000	 -0.070096
  0.180000	 -0.073491
  0.200000	 -0.076489
  0.220000	 -0.079108
  0.240000	 -0.081390
  0.260000	 -0.083345
  0.280000	 -0.085002
  0.300000	 -0.086353
  0.320000	 -0.087404
  0.340000	 -0.088156
  0.360000	 -0.088604
  0.380000	 -0.088692
  0.400000	 -0.088351
  0.420000	 -0.087582
  0.440000	 -0.086449
  0.460000	 -0.084994
  0.480000	 -0.083258
  0.500000	 -0.081260
  0.520000	 -0.079019
  0.540000	 -0.076574
  0.560000	 -0.073940
  0.580000	 -0.071128
  0.600000	 -0.068156
  0.620000	 -0.065041
  0.640000	 -0.061783
  0.660000	 -0.058419
  0.680000	 -0.054956
  0.700000	 -0.051429
  0.720000	 -0.047865
  0.740000	 -0.044276
  0.760000	 -0.040696
  0.780000	 -0.037131
  0.800000	 -0.033610
  0.820000	 -0.030179
  0.840000	 -0.026821
  0.860000	 -0.023512
  0.880000	 -0.020146
  0.900000	 -0.016765
  0.920000	 -0.013371
  0.940000	 -0.010159
  0.950000	 -0.008694
  0.960000	 -0.007340
  0.970000	 -0.006062
  0.975000	 -0.005429
  0.980000	 -0.004788
  0.985000	 -0.004112
  0.990000	 -0.003350
  0.995000	 -0.002393
  1.000000	 -0.001082
