  1.000000	  0.001049
  0.995000	  0.002381
  0.990000	  0.003460
  0.985000	  0.004352
  0.980000	  0.005170
  0.975000	  0.005959
  0.970000	  0.006737
  0.960000	  0.008318
  0.950000	  0.009976
  0.940000	  0.011743
  0.920000	  0.015529
  0.900000	  0.019467
  0.880000	  0.023370
  0.860000	  0.027145
  0.840000	  0.030942
  0.820000	  0.034723
  0.800000	  0.038453
  0.780000	  0.042115
  0.760000	  0.045736
  0.740000	  0.049315
  0.720000	  0.052870
  0.700000	  0.056372
  0.680000	  0.059790
  0.660000	  0.063121
  0.640000	  0.066318
  0.620000	  0.069387
  0.600000	  0.072318
  0.580000	  0.075085
  0.560000	  0.077677
  0.540000	  0.080084
  0.520000	  0.082301
  0.500000	  0.084301
  0.480000	  0.086086
  0.460000	  0.087629
  0.440000	  0.088914
  0.420000	  0.089941
  0.400000	  0.090669
  0.380000	  0.091086
  0.360000	  0.091182
  0.340000	  0.090967
  0.320000	  0.090420
  0.300000	  0.089545
  0.280000	  0.088306
  0.260000	  0.086712
  0.240000	  0.084777
  0.220000	  0.082503
  0.200000	  0.079863
  0.180000	  0.076831
  0.160000	  0.073364
  0.140000	  0.069420
  0.120000	  0.064931
  0.100000	  0.059803
  0.090000	  0.056956
  0.080000	  0.053885
  0.070000	  0.050549
  0.060000	  0.046910
  0.055000	  0.044953
  0.050000	  0.042895
  0.045000	  0.040719
  0.040000	  0.038414
  0.035000	  0.035948
  0.030000	  0.033293
  0.025000	  0.030398
  0.020000	  0.027195
  0.018000	  0.025805
  0.016000	  0.024338
  0.015000	  0.023571
  0.014000	  0.022781
  0.013000	  0.021966
  0.012000	  0.021116
  0.011000	  0.020232
  0.010000	  0.019318
  0.009000	  0.018361
  0.008000	  0.017358
  0.007000	  0.016310
  0.006000	  0.015207
  0.005000	  0.014021
  0.004500	  0.013384
  0.004000	  0.012707
  0.003500	  0.011982
  0.003000	  0.011201
  0.002500	  0.010350
  0.002000	  0.009407
  0.001800	  0.008996
  0.001600	  0.008561
  0.001400	  0.008100
  0.001200	  0.007605
  0.001000	  0.007070
  0.000800	  0.006483
  0.000600	  0.005822
  0.000500	  0.005455
  0.000400	  0.005054
  0.000300	  0.004603
  0.000200	  0.004096
  0.000100	  0.003481
  0.000050	  0.003102
  0.000000	 -0.000000
  0.000050	 -0.000465
  0.000100	 -0.000854
  0.000200	 -0.001533
  0.000300	 -0.002118
  0.000400	 -0.002620
  0.000500	 -0.003066
  0.000600	 -0.003471
  0.000800	 -0.004188
  0.001000	 -0.004820
  0.001200	 -0.005390
  0.001400	 -0.005910
  0.001600	 -0.006393
  0.001800	 -0.006844
  0.002000	 -0.007269
  0.002500	 -0.008241
  0.003000	 -0.009110
  0.003500	 -0.009900
  0.004000	 -0.010628
  0.004500	 -0.011304
  0.005000	 -0.011938
  0.006000	 -0.013100
  0.007000	 -0.014154
  0.008000	 -0.015132
  0.009000	 -0.016062
  0.010000	 -0.016954
  0.011000	 -0.017810
  0.012000	 -0.018627
  0.013000	 -0.019416
  0.014000	 -0.020178
  0.015000	 -0.020911
  0.016000	 -0.021618
  0.018000	 -0.022970
  0.020000	 -0.024248
  0.025000	 -0.027174
  0.030000	 -0.029803
  0.035000	 -0.032198
  0.040000	 -0.034412
  0.045000	 -0.036471
  0.050000	 -0.038408
  0.055000	 -0.040234
  0.060000	 -0.041965
  0.070000	 -0.045172
  0.080000	 -0.048095
  0.090000	 -0.050774
  0.100000	 -0.053246
  0.120000	 -0.057669
  0.140000	 -0.061511
  0.160000	 -0.064859
  0.180000	 -0.067776
  0.200000	 -0.070301
  0.220000	 -0.072472
  0.240000	 -0.074313
  0.260000	 -0.075852
  0.280000	 -0.077084
  0.300000	 -0.077995
  0.320000	 -0.078571
  0.340000	 -0.078847
  0.360000	 -0.078820
  0.380000	 -0.078509
  0.400000	 -0.077905
  0.420000	 -0.077017
  0.440000	 -0.075857
  0.460000	 -0.074466
  0.480000	 -0.072845
  0.500000	 -0.071010
  0.520000	 -0.068989
  0.540000	 -0.066782
  0.560000	 -0.064416
  0.580000	 -0.061897
  0.600000	 -0.059237
  0.620000	 -0.056449
  0.640000	 -0.053560
  0.660000	 -0.050582
  0.680000	 -0.047513
  0.700000	 -0.044403
  0.720000	 -0.041257
  0.740000	 -0.038115
  0.760000	 -0.035009
  0.780000	 -0.031932
  0.800000	 -0.028903
  0.820000	 -0.025953
  0.840000	 -0.023061
  0.860000	 -0.020217
  0.880000	 -0.017318
  0.900000	 -0.014420
  0.920000	 -0.011493
  0.940000	 -0.008722
  0.950000	 -0.007461
  0.960000	 -0.006308
  0.970000	 -0.005227
  0.975000	 -0.004699
  0.980000	 -0.004159
  0.985000	 -0.003589
  0.990000	 -0.002942
  0.995000	 -0.002117
  1.000000	 -0.000966
