1.0 -0.0117 0.
0.99 -0.0088 0.
0.98 -0.006 0.
0.97 -0.0033 0.
0.96 -0.0007 0.
0.95 0.0018 0.
0.94 0.0042 0.
0.93 0.0065 0.
0.92 0.0088 0.
0.91 0.011 0.
0.9 0.0131 0.
0.89 0.0152 0.
0.88 0.0172 0.
0.87 0.0192 0.
0.86 0.0211 0.
0.85 0.023 0.
0.84 0.0248 0.
0.83 0.0266 0.
0.82 0.0283 0.
0.81 0.03 0.
0.8 0.0316 0.
0.79 0.0332 0.
0.78 0.0347 0.
0.77 0.0362 0.
0.76 0.0376 0.
0.75 0.039 0.
0.74 0.0403 0.
0.73 0.0416 0.
0.72 0.0428 0.
0.71 0.044 0.
0.7 0.0451 0.
0.69 0.0462 0.
0.68 0.0472 0.
0.67 0.0482 0.
0.66 0.0491 0.
0.65 0.05 0.
0.64 0.0508 0.
0.63 0.0516 0.
0.62 0.0523 0.
0.61 0.053 0.
0.6 0.0537 0.
0.59 0.0543 0.
0.58 0.0549 0.
0.57 0.0554 0.
0.56 0.0559 0.
0.55 0.0564 0.
0.54 0.0569 0.
0.53 0.0573 0.
0.52 0.0577 0.
0.51 0.0581 0.
0.5 0.0584 0.
0.49 0.0587 0.
0.48 0.059 0.
0.47 0.0592 0.
0.46 0.0594 0.
0.45 0.0596 0.
0.44 0.0598 0.
0.43 0.0599 0.
0.42 0.06 0.
0.41 0.0601 0.
0.4 0.0601 0.
0.39 0.0601 0.
0.38 0.0601 0.
0.37 0.0601 0.
0.36 0.06 0.
0.35 0.0599 0.
0.34 0.0598 0.
0.33 0.0596 0.
0.32 0.0594 0.
0.31 0.0592 0.
0.3 0.059 0.
0.29 0.0587 0.
0.28 0.0584 0.
0.27 0.058 0.
0.26 0.0576 0.
0.25 0.0572 0.
0.24 0.0567 0.
0.23 0.0562 0.
0.22 0.0557 0.
0.21 0.0551 0.
0.2 0.0544 0.
0.19 0.0537 0.
0.18 0.053 0.
0.17 0.0522 0.
0.16 0.0513 0.
0.15 0.0504 0.
0.14 0.0494 0.
0.13 0.0483 0.
0.12 0.0471 0.
0.11 0.0459 0.
0.1 0.0446 0.
0.09 0.0431 0.
0.08 0.0415 0.
0.07 0.0397 0.
0.06 0.0377 0.
0.05 0.0354 0.
0.04 0.0327 0.
0.03 0.0294 0.
0.02 0.0252 0.
0.01 0.019 0.
0.005 0.0141 0.
0.002 0.0092 0.
0.0 0.0 0.
0.002 -0.0092 0.
0.005 -0.0141 0.
0.01 -0.019 0.
0.02 -0.0252 0.
0.03 -0.0294 0.
0.04 -0.0327 0.
0.05 -0.0353 0.
0.06 -0.0376 0.
0.07 -0.0396 0.
0.08 -0.0414 0.
0.09 -0.043 0.
0.1 -0.0445 0.
0.11 -0.0459 0.
0.12 -0.0472 0.
0.13 -0.0484 0.
0.14 -0.0495 0.
0.15 -0.0505 0.
0.16 -0.0514 0.
0.17 -0.0523 0.
0.18 -0.0531 0.
0.19 -0.0539 0.
0.2 -0.0546 0.
0.21 -0.0553 0.
0.22 -0.0559 0.
0.23 -0.0564 0.
0.24 -0.0569 0.
0.25 -0.0574 0.
0.26 -0.0578 0.
0.27 -0.0582 0.
0.28 -0.0585 0.
0.29 -0.0588 0.
0.3 -0.0591 0.
0.31 -0.0593 0.
0.32 -0.0595 0.
0.33 -0.0596 0.
0.34 -0.0597 0.
0.35 -0.0598 0.
0.36 -0.0598 0.
0.37 -0.0598 0.
0.38 -0.0598 0.
0.39 -0.0597 0.
0.4 -0.0596 0.
0.41 -0.0594 0.
0.42 -0.0592 0.
0.43 -0.0589 0.
0.44 -0.0586 0.
0.45 -0.0582 0.
0.46 -0.0578 0.
0.47 -0.0573 0.
0.48 -0.0567 0.
0.49 -0.0561 0.
0.5 -0.0554 0.
0.51 -0.0546 0.
0.52 -0.0537 0.
0.53 -0.0528 0.
0.54 -0.0518 0.
0.55 -0.0508 0.
0.56 -0.0496 0.
0.57 -0.0484 0.
0.58 -0.0471 0.
0.59 -0.0457 0.
0.6 -0.0443 0.
0.61 -0.0429 0.
0.62 -0.0414 0.
0.63 -0.0398 0.
0.64 -0.0382 0.
0.65 -0.0366 0.
0.66 -0.0349 0.
0.67 -0.0332 0.
0.68 -0.0315 0.
0.69 -0.0298 0.
0.7 -0.028 0.
0.71 -0.0262 0.
0.72 -0.0244 0.
0.73 -0.0226 0.
0.74 -0.0208 0.
0.75 -0.0191 0.
0.76 -0.0174 0.
0.77 -0.0157 0.
0.78 -0.0141 0.
0.79 -0.0125 0.
0.8 -0.011 0.
0.81 -0.0095 0.
0.82 -0.0082 0.
0.83 -0.007 0.
0.84 -0.0059 0.
0.85 -0.005 0.
0.86 -0.0043 0.
0.87 -0.0038 0.
0.88 -0.0035 0.
0.89 -0.0033 0.
0.9 -0.0034 0.
0.91 -0.0036 0.
0.92 -0.0041 0.
0.93 -0.0049 0.
0.94 -0.0059 0.
0.95 -0.0072 0.
0.96 -0.0087 0.
0.97 -0.0105 0.
0.98 -0.0126 0.
0.99 -0.015 0.
1.0 -0.0177 0.
