  1.000000	  0.002520	  0.000000
  0.991131	  0.005191	  0.000000
  0.976529	  0.009531	  0.000000
  0.960304	  0.014270	  0.000000
  0.942475	  0.019380	  0.000000
  0.923161	  0.024805	  0.000000
  0.902565	  0.030467	  0.000000
  0.880932	  0.036280	  0.000000
  0.858508	  0.042167	  0.000000
  0.835511	  0.048060	  0.000000
  0.812113	  0.053909	  0.000000
  0.788448	  0.059676	  0.000000
  0.764616	  0.065333	  0.000000
  0.740692	  0.070859	  0.000000
  0.716735	  0.076239	  0.000000
  0.692792	  0.081458	  0.000000
  0.668901	  0.086504	  0.000000
  0.645098	  0.091367	  0.000000
  0.621414	  0.096034	  0.000000
  0.597879	  0.100496	  0.000000
  0.574523	  0.104739	  0.000000
  0.551373	  0.108754	  0.000000
  0.528458	  0.112530	  0.000000
  0.505806	  0.116054	  0.000000
  0.483445	  0.119317	  0.000000
  0.461403	  0.122307	  0.000000
  0.439712	  0.125015	  0.000000
  0.418401	  0.127432	  0.000000
  0.397502	  0.129550	  0.000000
  0.377049	  0.131362	  0.000000
  0.357078	  0.132862	  0.000000
  0.337626	  0.134049	  0.000000
  0.318731	  0.134922	  0.000000
  0.300435	  0.135483	  0.000000
  0.282778	  0.135739	  0.000000
  0.265798	  0.135698	  0.000000
  0.249533	  0.135374	  0.000000
  0.234014	  0.134785	  0.000000
  0.219267	  0.133950	  0.000000
  0.205306	  0.132892	  0.000000
  0.192137	  0.131634	  0.000000
  0.179748	  0.130178	  0.000000
  0.168095	  0.128521	  0.000000
  0.157127	  0.126667	  0.000000
  0.146790	  0.124621	  0.000000
  0.137035	  0.122392	  0.000000
  0.127816	  0.119989	  0.000000
  0.119095	  0.117424	  0.000000
  0.110840	  0.114707	  0.000000
  0.103021	  0.111850	  0.000000
  0.095613	  0.108866	  0.000000
  0.088596	  0.105766	  0.000000
  0.081949	  0.102565	  0.000000
  0.075657	  0.099273	  0.000000
  0.069704	  0.095903	  0.000000
  0.064075	  0.092467	  0.000000
  0.058757	  0.088976	  0.000000
  0.053739	  0.085442	  0.000000
  0.049009	  0.081873	  0.000000
  0.044555	  0.078280	  0.000000
  0.040367	  0.074671	  0.000000
  0.036435	  0.071053	  0.000000
  0.032749	  0.067434	  0.000000
  0.029299	  0.063820	  0.000000
  0.026078	  0.060215	  0.000000
  0.023076	  0.056624	  0.000000
  0.020285	  0.053051	  0.000000
  0.017699	  0.049500	  0.000000
  0.015310	  0.045973	  0.000000
  0.013112	  0.042472	  0.000000
  0.011101	  0.038999	  0.000000
  0.009270	  0.035556	  0.000000
  0.007614	  0.032144	  0.000000
  0.006131	  0.028765	  0.000000
  0.004817	  0.025421	  0.000000
  0.003667	  0.022112	  0.000000
  0.002680	  0.018841	  0.000000
  0.001852	  0.015609	  0.000000
  0.001180	  0.012419	  0.000000
  0.000663	  0.009272	  0.000000
  0.000296	  0.006173	  0.000000
  0.000076	  0.003122	  0.000000
  0.000000	  0.000129	  0.000000
  0.000065	 -0.002846	  0.000000
  0.000281	 -0.005844	  0.000000
  0.000660	 -0.008852	  0.000000
  0.001215	 -0.011864	  0.000000
  0.001956	 -0.014871	  0.000000
  0.002896	 -0.017861	  0.000000
  0.004041	 -0.020824	  0.000000
  0.005399	 -0.023750	  0.000000
  0.006975	 -0.026630	  0.000000
  0.008770	 -0.029454	  0.000000
  0.010786	 -0.032217	  0.000000
  0.013023	 -0.034913	  0.000000
  0.015480	 -0.037542	  0.000000
  0.018157	 -0.040103	  0.000000
  0.021056	 -0.042599	  0.000000
  0.024180	 -0.045033	  0.000000
  0.027534	 -0.047412	  0.000000
  0.031126	 -0.049741	  0.000000
  0.034968	 -0.052029	  0.000000
  0.039075	 -0.054282	  0.000000
  0.043463	 -0.056509	  0.000000
  0.048157	 -0.058720	  0.000000
  0.053182	 -0.060923	  0.000000
  0.058569	 -0.063127	  0.000000
  0.064357	 -0.065343	  0.000000
  0.070587	 -0.067579	  0.000000
  0.077307	 -0.069845	  0.000000
  0.084570	 -0.072151	  0.000000
  0.092435	 -0.074503	  0.000000
  0.100961	 -0.076908	  0.000000
  0.110206	 -0.079367	  0.000000
  0.120224	 -0.081878	  0.000000
  0.131049	 -0.084427	  0.000000
  0.142698	 -0.086996	  0.000000
  0.155158	 -0.089550	  0.000000
  0.168384	 -0.092047	  0.000000
  0.182316	 -0.094433	  0.000000
  0.196886	 -0.096649	  0.000000
  0.212056	 -0.098636	  0.000000
  0.227820	 -0.100363	  0.000000
  0.244174	 -0.101820	  0.000000
  0.261109	 -0.102999	  0.000000
  0.278614	 -0.103894	  0.000000
  0.296673	 -0.104498	  0.000000
  0.315269	 -0.104808	  0.000000
  0.334381	 -0.104821	  0.000000
  0.353988	 -0.104537	  0.000000
  0.374067	 -0.103957	  0.000000
  0.394595	 -0.103084	  0.000000
  0.415546	 -0.101923	  0.000000
  0.436896	 -0.100478	  0.000000
  0.458621	 -0.098756	  0.000000
  0.480695	 -0.096766	  0.000000
  0.503092	 -0.094515	  0.000000
  0.525786	 -0.092011	  0.000000
  0.548750	 -0.089266	  0.000000
  0.571959	 -0.086288	  0.000000
  0.595384	 -0.083087	  0.000000
  0.618997	 -0.079673	  0.000000
  0.642770	 -0.076055	  0.000000
  0.666672	 -0.072244	  0.000000
  0.690670	 -0.068250	  0.000000
  0.714731	 -0.064082	  0.000000
  0.738811	 -0.059751	  0.000000
  0.762866	 -0.055268	  0.000000
  0.786834	 -0.050648	  0.000000
  0.810639	 -0.045909	  0.000000
  0.834181	 -0.041072	  0.000000
