1.0 -0.0067 0.
0.99 -0.0042 0.
0.98 -0.0018 0.
0.97 0.0004 0.
0.96 0.0025 0.
0.95 0.0045 0.
0.94 0.0064 0.
0.93 0.0083 0.
0.92 0.0101 0.
0.91 0.0119 0.
0.9 0.0136 0.
0.89 0.0153 0.
0.88 0.0169 0.
0.87 0.0185 0.
0.86 0.0201 0.
0.85 0.0216 0.
0.84 0.0231 0.
0.83 0.0245 0.
0.82 0.0259 0.
0.81 0.0272 0.
0.8 0.0285 0.
0.79 0.0297 0.
0.78 0.0309 0.
0.77 0.0321 0.
0.76 0.0332 0.
0.75 0.0343 0.
0.74 0.0353 0.
0.73 0.0363 0.
0.72 0.0372 0.
0.71 0.0381 0.
0.7 0.0389 0.
0.69 0.0397 0.
0.68 0.0405 0.
0.67 0.0412 0.
0.66 0.0419 0.
0.65 0.0426 0.
0.64 0.0432 0.
0.63 0.0438 0.
0.62 0.0443 0.
0.61 0.0448 0.
0.6 0.0453 0.
0.59 0.0458 0.
0.58 0.0462 0.
0.57 0.0466 0.
0.56 0.047 0.
0.55 0.0474 0.
0.54 0.0477 0.
0.53 0.048 0.
0.52 0.0483 0.
0.51 0.0486 0.
0.5 0.0488 0.
0.49 0.049 0.
0.48 0.0492 0.
0.47 0.0494 0.
0.46 0.0496 0.
0.45 0.0497 0.
0.44 0.0498 0.
0.43 0.0499 0.
0.42 0.05 0.
0.41 0.05 0.
0.4 0.05 0.
0.39 0.05 0.
0.38 0.05 0.
0.37 0.0499 0.
0.36 0.0498 0.
0.35 0.0497 0.
0.34 0.0496 0.
0.33 0.0495 0.
0.32 0.0493 0.
0.31 0.0491 0.
0.3 0.0489 0.
0.29 0.0487 0.
0.28 0.0484 0.
0.27 0.0481 0.
0.26 0.0478 0.
0.25 0.0474 0.
0.24 0.047 0.
0.23 0.0466 0.
0.22 0.0461 0.
0.21 0.0456 0.
0.2 0.0451 0.
0.19 0.0445 0.
0.18 0.0439 0.
0.17 0.0432 0.
0.16 0.0425 0.
0.15 0.0417 0.
0.14 0.0408 0.
0.13 0.0399 0.
0.12 0.0389 0.
0.11 0.0378 0.
0.1 0.0367 0.
0.09 0.0355 0.
0.08 0.0341 0.
0.07 0.0326 0.
0.06 0.0309 0.
0.05 0.029 0.
0.04 0.0268 0.
0.03 0.0241 0.
0.02 0.0206 0.
0.01 0.0155 0.
0.005 0.0116 0.
0.002 0.0076 0.
0.0 0.0 0.
0.002 -0.0076 0.
0.005 -0.0116 0.
0.01 -0.0155 0.
0.02 -0.0206 0.
0.03 -0.0241 0.
0.04 -0.0268 0.
0.05 -0.029 0.
0.06 -0.0309 0.
0.07 -0.0326 0.
0.08 -0.0341 0.
0.09 -0.0355 0.
0.1 -0.0367 0.
0.11 -0.0379 0.
0.12 -0.039 0.
0.13 -0.04 0.
0.14 -0.0409 0.
0.15 -0.0418 0.
0.16 -0.0426 0.
0.17 -0.0433 0.
0.18 -0.044 0.
0.19 -0.0446 0.
0.2 -0.0452 0.
0.21 -0.0458 0.
0.22 -0.0463 0.
0.23 -0.0468 0.
0.24 -0.0472 0.
0.25 -0.0476 0.
0.26 -0.048 0.
0.27 -0.0483 0.
0.28 -0.0486 0.
0.29 -0.0489 0.
0.3 -0.0491 0.
0.31 -0.0493 0.
0.32 -0.0495 0.
0.33 -0.0496 0.
0.34 -0.0497 0.
0.35 -0.0498 0.
0.36 -0.0498 0.
0.37 -0.0498 0.
0.38 -0.0498 0.
0.39 -0.0497 0.
0.4 -0.0496 0.
0.41 -0.0495 0.
0.42 -0.0493 0.
0.43 -0.0491 0.
0.44 -0.0489 0.
0.45 -0.0486 0.
0.46 -0.0483 0.
0.47 -0.0479 0.
0.48 -0.0475 0.
0.49 -0.047 0.
0.5 -0.0465 0.
0.51 -0.0459 0.
0.52 -0.0453 0.
0.53 -0.0446 0.
0.54 -0.0439 0.
0.55 -0.0431 0.
0.56 -0.0422 0.
0.57 -0.0412 0.
0.58 -0.0401 0.
0.59 -0.039 0.
0.6 -0.0378 0.
0.61 -0.0366 0.
0.62 -0.0353 0.
0.63 -0.034 0.
0.64 -0.0327 0.
0.65 -0.0313 0.
0.66 -0.0299 0.
0.67 -0.0284 0.
0.68 -0.0269 0.
0.69 -0.0254 0.
0.7 -0.0238 0.
0.71 -0.0222 0.
0.72 -0.0206 0.
0.73 -0.019 0.
0.74 -0.0174 0.
0.75 -0.0158 0.
0.76 -0.0142 0.
0.77 -0.0126 0.
0.78 -0.0111 0.
0.79 -0.0096 0.
0.8 -0.0081 0.
0.81 -0.0068 0.
0.82 -0.0056 0.
0.83 -0.0045 0.
0.84 -0.0035 0.
0.85 -0.0026 0.
0.86 -0.0018 0.
0.87 -0.0012 0.
0.88 -0.0007 0.
0.89 -0.0004 0.
0.9 -0.0003 0.
0.91 -0.0004 0.
0.92 -0.0007 0.
0.93 -0.0012 0.
0.94 -0.002 0.
0.95 -0.003 0.
0.96 -0.0042 0.
0.97 -0.0056 0.
0.98 -0.0073 0.
0.99 -0.0093 0.
1.0 -0.0116 0.
