  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  2.000000000000000E-003  7.600000000000000E-003 -7.600000000000000E-003
  5.000000000000000E-003  1.160000000000000E-002 -1.160000000000000E-002
  1.000000000000000E-002  1.550000000000000E-002 -1.550000000000000E-002
  2.000000000000000E-002  2.070000000000000E-002 -2.070000000000000E-002
  3.000000000000000E-002  2.430000000000000E-002 -2.430000000000000E-002
  4.000000000000000E-002  2.700000000000000E-002 -2.700000000000000E-002
  5.000000000000000E-002  2.920000000000000E-002 -2.920000000000000E-002
  6.000000000000000E-002  3.110000000000000E-002 -3.110000000000000E-002
  7.000000000000001E-002  3.280000000000000E-002 -3.280000000000000E-002
  8.000000000000000E-002  3.430000000000000E-002 -3.430000000000000E-002
  9.000000000000000E-002  3.570000000000000E-002 -3.570000000000000E-002
  0.100000000000000       3.690000000000000E-002 -3.690000000000000E-002
  0.110000000000000       3.800000000000000E-002 -3.800000000000000E-002
  0.120000000000000       3.900000000000000E-002 -3.900000000000000E-002
  0.130000000000000       4.000000000000000E-002 -4.000000000000000E-002
  0.140000000000000       4.090000000000000E-002 -4.090000000000000E-002
  0.150000000000000       4.170000000000000E-002 -4.170000000000000E-002
  0.160000000000000       4.250000000000000E-002 -4.250000000000000E-002
  0.170000000000000       4.320000000000000E-002 -4.320000000000000E-002
  0.180000000000000       4.390000000000000E-002 -4.390000000000000E-002
  0.190000000000000       4.450000000000000E-002 -4.450000000000000E-002
  0.200000000000000       4.510000000000000E-002 -4.510000000000000E-002
  0.210000000000000       4.560000000000000E-002 -4.560000000000000E-002
  0.220000000000000       4.610000000000000E-002 -4.610000000000000E-002
  0.230000000000000       4.660000000000000E-002 -4.660000000000000E-002
  0.240000000000000       4.700000000000000E-002 -4.700000000000000E-002
  0.250000000000000       4.740000000000000E-002 -4.740000000000000E-002
  0.260000000000000       4.780000000000000E-002 -4.780000000000000E-002
  0.270000000000000       4.810000000000000E-002 -4.810000000000000E-002
  0.280000000000000       4.840000000000000E-002 -4.840000000000000E-002
  0.290000000000000       4.870000000000000E-002 -4.870000000000000E-002
  0.300000000000000       4.900000000000000E-002 -4.900000000000000E-002
  0.310000000000000       4.920000000000000E-002 -4.920000000000000E-002
  0.320000000000000       4.940000000000000E-002 -4.940000000000000E-002
  0.330000000000000       4.960000000000000E-002 -4.960000000000000E-002
  0.340000000000000       4.970000000000000E-002 -4.970000000000000E-002
  0.350000000000000       4.980000000000000E-002 -4.980000000000000E-002
  0.360000000000000       4.990000000000000E-002 -4.990000000000000E-002
  0.370000000000000       5.000000000000000E-002 -5.000000000000000E-002
  0.380000000000000       5.000000000000000E-002 -5.000000000000000E-002
  0.390000000000000       5.000000000000000E-002 -5.000000000000000E-002
  0.400000000000000       5.000000000000000E-002 -5.000000000000000E-002
  0.410000000000000       5.000000000000000E-002 -5.000000000000000E-002
  0.420000000000000       4.990000000000000E-002 -4.990000000000000E-002
  0.430000000000000       4.980000000000000E-002 -4.980000000000000E-002
  0.440000000000000       4.970000000000000E-002 -4.970000000000000E-002
  0.450000000000000       4.960000000000000E-002 -4.960000000000000E-002
  0.460000000000000       4.940000000000000E-002 -4.940000000000000E-002
  0.470000000000000       4.920000000000000E-002 -4.920000000000000E-002
  0.480000000000000       4.900000000000000E-002 -4.900000000000000E-002
  0.490000000000000       4.870000000000000E-002 -4.870000000000000E-002
  0.500000000000000       4.840000000000000E-002 -4.840000000000000E-002
  0.510000000000000       4.810000000000000E-002 -4.810000000000000E-002
  0.520000000000000       4.780000000000000E-002 -4.780000000000000E-002
  0.530000000000000       4.740000000000000E-002 -4.740000000000000E-002
  0.540000000000000       4.700000000000000E-002 -4.700000000000000E-002
  0.550000000000000       4.650000000000000E-002 -4.650000000000000E-002
  0.560000000000000       4.600000000000000E-002 -4.600000000000000E-002
  0.570000000000000       4.550000000000000E-002 -4.550000000000000E-002
  0.580000000000000       4.490000000000000E-002 -4.490000000000000E-002
  0.590000000000000       4.430000000000000E-002 -4.430000000000000E-002
  0.600000000000000       4.360000000000000E-002 -4.360000000000000E-002
  0.610000000000000       4.280000000000000E-002 -4.280000000000000E-002
  0.620000000000000       4.200000000000000E-002 -4.200000000000000E-002
  0.630000000000000       4.110000000000000E-002 -4.110000000000000E-002
  0.640000000000000       4.020000000000000E-002 -4.020000000000000E-002
  0.650000000000000       3.920000000000000E-002 -3.920000000000000E-002
  0.660000000000000       3.820000000000000E-002 -3.820000000000000E-002
  0.670000000000000       3.715000000000000E-002 -3.715000000000000E-002
  0.680000000000000       3.610000000000000E-002 -3.610000000000000E-002
  0.690000000000000       3.505000000000000E-002 -3.505000000000000E-002
  0.700000000000000       3.400000000000000E-002 -3.400000000000000E-002
  0.710000000000000       3.295000000000000E-002 -3.295000000000000E-002
  0.720000000000000       3.190000000000000E-002 -3.190000000000000E-002
  0.730000000000000       3.085000000000000E-002 -3.085000000000000E-002
  0.740000000000000       2.980000000000000E-002 -2.980000000000000E-002
  0.750000000000000       2.875000000000000E-002 -2.875000000000000E-002
  0.760000000000000       2.770000000000000E-002 -2.770000000000000E-002
  0.770000000000000       2.665000000000000E-002 -2.665000000000000E-002
  0.780000000000000       2.560000000000000E-002 -2.560000000000000E-002
  0.790000000000000       2.455000000000000E-002 -2.455000000000000E-002
  0.800000000000000       2.350000000000000E-002 -2.350000000000000E-002
  0.810000000000000       2.245000000000000E-002 -2.245000000000000E-002
  0.820000000000000       2.140000000000000E-002 -2.140000000000000E-002
  0.830000000000000       2.035000000000000E-002 -2.035000000000000E-002
  0.840000000000000       1.930000000000000E-002 -1.930000000000000E-002
  0.850000000000000       1.825000000000000E-002 -1.825000000000000E-002
  0.860000000000000       1.720000000000000E-002 -1.720000000000000E-002
  0.870000000000000       1.615000000000000E-002 -1.615000000000000E-002
  0.880000000000000       1.510000000000000E-002 -1.510000000000000E-002
  0.890000000000000       1.405000000000000E-002 -1.405000000000000E-002
  0.900000000000000       1.300000000000000E-002 -1.300000000000000E-002
  0.910000000000000       1.195000000000000E-002 -1.195000000000000E-002
  0.920000000000000       1.090000000000000E-002 -1.090000000000000E-002
  0.930000000000000       9.849999999999999E-003 -9.849999999999999E-003
  0.940000000000000       8.800000000000001E-003 -8.800000000000001E-003
  0.950000000000000       7.750000000000000E-003 -7.750000000000000E-003
  0.960000000000000       6.700000000000000E-003 -6.700000000000000E-003
  0.970000000000000       5.650000000000000E-003 -5.650000000000000E-003
  0.980000000000000       4.600000000000000E-003 -4.600000000000000E-003
  0.990000000000000       3.550000000000000E-003 -3.550000000000000E-003
   1.00000000000000       2.500000000000000E-003 -2.500000000000000E-003
